,,,,Overall,,,,,,ISAT Reading Meets/Exceeds,,,,,,,,,,ISAT Math Meets/Exceeds,,,,,,,,,,ISAT Science Meets/Exceeds,,,,,,,,,,ISAT Composite Exceeds,,,,,,,,,,"ISAT Composite Exceeds, High Grade",,,,,,,,,,,Attendance,,,,,,,,,,Value-Added Reading,,,Value-Added Math,,
610250,6720,SALAZAR,ES Network - Fullerton,Not on Probation,Level 1,85.7%,36,42,67,59.6,53.1,58.8,56.9,56.4,+3.3,2,3,2,3,67.3,60.2,59.3,53.1,63.8,+9.8,3,3,3,3,85.9,77,64.4,89.7,81.5,+8.9,3,3,3,3,12.8,11.6,6.8,6.4,12.2,+4.5,2,3,2,3,8,14.9,6.9,5.2,14.6,10.9,+6.0,2,3,3,3,95.3,95.9,95.1,95.9,95.6,-0.3,3,3,3,3,+0.6,2,3,+1.1,3,3
610165,5800,SCHUBERT,ES Network - Fullerton,Not on Probation,Level 2,59.5%,25,42,57.9,51.4,46.5,43.9,39.9,49,+8.0,2,3,3,3,56.1,46,37.4,36.3,51.1,+16.2,3,3,3,3,78.6,82.6,73.5,65.4,80.6,+4.8,3,3,2,3,4.7,6.3,4.3,3.6,5.5,0.0,1,3,0,3,5,5.6,5.2,4,2.8,5.4,+1.6,1,3,1,3,94.8,95.5,95.8,95.9,95.2,-0.9,3,3,0,3,-0.4,1,3,+0.3,2,3
610534,8024,SKINNER NORTH,ES Network - Fullerton,Not on Probation,Level 1,94.4%,34,36,99.6,99.2,100,100,,99.6,-0.8,3,3,3,3,100,100,100,,100,0.0,3,3,3,3,100,100,,,100,,3,3,,0,83,78.5,81.5,,80.8,+3.0,3,3,3,3,5,64.1,,,,64.1,,3,3,,0,96.5,96.8,96.4,97.1,96.7,-0.3,3,3,3,3,+0.8,2,3,+0.9,2,3
610039,4490,VON LINNE,ES Network - Fullerton,Not on Probation,Level 2,64.3%,27,42,61.5,54.9,49.5,54.2,44.3,52.2,+5.6,2,3,2,3,60.8,57,55.6,42.9,58.9,+9.0,3,3,3,3,84.3,85.5,88,79.8,84.9,-0.1,3,3,0,3,9.4,8,8,6.1,8.7,+2.0,2,3,1,3,8,9.7,9.5,14.2,6.7,9.6,-0.4,2,3,0,3,95.9,96.5,95.9,96.3,96.2,-0.3,3,3,3,3,+0.2,2,3,-0.1,1,3
610234,6510,YATES,ES Network - Fullerton,Probation,Level 3,35.7%,15,42,44.6,36,40.3,31.8,32.6,38.2,+1.1,1,3,1,3,44.8,44.9,41.8,39.9,44.9,+2.6,2,3,1,3,67.6,63.8,55.9,63.2,65.7,+6.6,1,3,3,3,3.7,3.9,2.5,3,3.8,+0.6,1,3,1,3,8,2.7,4.1,5.4,8.9,3.4,-3.4,1,3,0,3,94.2,94.3,93.8,94.5,94.3,0.0,2,3,0,3,-1.4,0,3,-1.0,1,3
609812,2400,"BROWN, W",ES Network - Fulton,Probation,Level 3,45.2%,19,42,40.2,32.7,22.4,27,27.8,27.6,+7.0,1,3,3,3,40.2,37.4,40.9,33.3,38.8,+3.0,2,3,2,3,60,48.4,64.9,38.6,54.2,+9.4,1,3,3,3,2,1.6,1.7,1.4,1.8,+0.4,1,3,1,3,8,2.4,0,1.9,2.2,1.2,+1.0,0,3,1,3,92.3,92.9,92.8,93,92.6,-0.6,1,3,0,3,0.0,2,3,-0.6,1,3
609828,2530,BURR,ES Network - Fulton,Not on Probation,Level 1,76.2%,32,42,64.1,57.7,65.2,55.3,44.3,61.5,+2.8,3,3,1,3,62.3,55.1,62.7,52.2,58.7,+5.6,3,3,2,3,87,81.1,78.6,78.8,84.1,+7.5,3,3,3,3,11.8,9.6,10.4,5.7,10.7,+3.2,2,3,2,3,8,10,8.9,5.4,5.4,9.5,+3.4,2,3,2,3,96.2,96.5,96,96.5,96.4,-0.1,3,3,3,3,-0.7,1,3,+0.1,2,3
609854,2770,CHOPIN,ES Network - Fulton,Not on Probation,Level 2,50.0%,21,42,66.6,55.3,80,87.1,80.8,67.7,-27.3,3,3,0,3,71.1,78.6,84.5,84.9,74.9,-11.6,3,3,3,3,85.5,90.7,88.9,91,88.1,-4.7,3,3,0,3,18.4,26.7,38.6,31.4,22.6,-13.8,3,3,0,3,8,4.2,35,59.1,46.3,19.6,-42.6,3,3,0,3,94.1,96.4,97,97.6,95.3,-2.9,3,3,0,3,-6.7,0,3,-2.2,0,3
609863,2850,COLUMBUS,ES Network - Fulton,Not on Probation,Level 1,83.3%,35,42,72.4,68.8,58.3,64.6,62.9,63.6,+6.9,3,3,3,3,72,69.8,68.8,58.9,70.9,+6.2,3,3,3,3,83.7,78.3,84.2,82.5,81,+2.0,3,3,1,3,23.5,19.8,21.7,17.3,21.7,+3.9,3,3,2,3,8,27.1,21,28.8,13,24.1,+6.2,3,3,3,3,94.7,95.9,95.6,95.8,95.3,-1.1,3,3,0,3,+0.7,2,3,+1.4,3,3
610252,6740,DETT,ES Network - Fulton,Probation,Level 3,42.9%,18,42,50.6,53.2,55.6,60.9,53.4,54.4,-3.4,2,3,0,3,42.2,46.7,54.5,56.2,44.5,-10.3,2,3,0,3,72.4,65.1,70.4,70.8,68.8,+3.6,1,3,2,3,4.9,4.8,4.9,5.3,4.9,-0.1,1,3,0,3,8,0,3.2,1.7,8.9,1.6,-4.6,1,3,0,3,95,94.5,94.4,94.6,94.8,+0.5,2,3,3,3,+0.3,2,3,+0.7,2,3
610313,7420,DIEGO,ES Network - Fulton,Probation,Level 3,47.6%,20,42,51.8,47.4,50.5,44.5,50.1,49,-1.0,2,3,0,3,46.9,45.6,44,43.5,46.3,+2.5,3,3,1,3,79.9,72.5,79.3,71.6,76.2,+5.4,2,3,2,3,6.6,6.7,5.5,5.7,6.7,+0.6,2,3,1,3,8,8.5,12.1,10.2,7,10.3,-1.3,2,3,0,3,94.2,94.9,95,94.9,94.6,-0.7,2,3,0,3,-0.3,1,3,+0.9,2,3
610009,4160,GALILEO,ES Network - Fulton,Not on Probation,Level 1,85.7%,36,42,72.2,65.8,59.9,59,59.6,62.9,+6.3,3,3,3,3,71.9,61.2,59,63,66.6,+10.8,3,3,3,3,92.2,86.3,88.7,89.3,89.3,+4.1,3,3,3,3,16.6,12.5,10.6,9.7,14.6,+5.7,3,3,2,3,8,9.8,8.1,13.4,14.3,9,-2.1,2,3,0,3,95.4,95.2,95,95,95.3,+0.3,3,3,3,3,+0.2,2,3,+1.6,3,3
610121,5350,IRVING,ES Network - Fulton,Not on Probation,Level 2,57.1%,24,42,53.6,50.4,52.7,52.7,48.4,51.6,-0.9,2,3,0,3,47.1,45.3,46.8,42.4,46.2,+2.3,3,3,1,3,80.8,77.9,81.4,68,79.4,+5.0,2,3,2,3,9.6,9.4,8.9,5.9,9.5,+1.5,2,3,1,3,8,6,10.4,6.5,0.8,8.2,+0.1,2,3,1,3,94.3,95.7,95.7,96,95,-1.5,3,3,0,3,+1.2,3,3,+0.2,2,3
610060,4690,"JACKSON, A",ES Network - Fulton,Not on Probation,Level 1,81.0%,34,42,89.2,88,89.5,92,90.2,88.8,-2.6,3,3,3,3,88,89.2,89.8,91,88.6,-2.0,3,3,3,3,96.1,95.7,95.9,100,95.9,-1.1,3,3,3,3,41,41.7,44.9,43.1,41.4,-2.2,3,3,0,3,8,34.9,35.7,47.2,37.7,35.3,-5.3,3,3,0,3,97.5,97.1,97.5,97.4,97.3,+0.2,3,3,3,3,+0.2,2,3,+0.5,2,3
610520,8040,LASALLE II,ES Network - Fulton,Not on Probation,Level 1,87.2%,34,39,71.3,69.3,63.1,75,62.9,66.2,+2.3,3,3,1,3,66.9,60.2,70.1,64.5,63.6,+2.0,3,3,3,3,90.1,79.2,84.6,76.7,84.7,+9.9,3,3,3,3,22.5,15.5,18.6,7.9,19,+8.5,3,3,3,3,8,15.3,10,,,12.7,,3,3,,0,95.1,95.7,95.1,94.7,95.4,-0.1,3,3,3,3,+0.3,2,3,-0.1,1,3
610029,4380,LOZANO,ES Network - Fulton,Probation,Level 3,45.2%,19,42,47.7,40.5,48.4,48.4,45,44.5,-6.8,2,3,0,3,39.8,36.1,40.2,38,38,+1.7,2,3,1,3,86.7,76.3,69,85.4,81.5,+9.8,3,3,3,3,5.4,3.9,3.5,5,4.7,+1.3,1,3,1,3,8,1.9,10.4,5.6,8.9,6.2,-6.4,1,3,0,3,94.2,95,94.9,94.7,94.6,-0.7,2,3,0,3,-0.1,1,3,+0.1,2,3
610073,4840,MITCHELL,ES Network - Fulton,Not on Probation,Level 2,64.3%,27,42,62.2,52.8,57.4,59.1,53.3,55.1,-3.8,2,3,0,3,64.2,62.6,54.4,54,63.4,+7.2,3,3,3,3,84.6,84.9,91.5,81.6,84.8,-1.4,3,3,0,3,12.2,12.9,11.6,9.6,12.6,+0.8,3,3,1,3,8,14.3,7.7,7.5,5.8,11,+7.3,2,3,3,3,95.9,95.8,95.5,96.2,95.9,+0.1,3,3,3,3,-1.5,0,3,-0.3,1,3
610075,4860,MONTEFIORE,ES Network - Fulton,Not Applicable,Level 3,10.3%,4,39,5.7,3.3,5.9,2.6,4.4,4.6,-1.0,0,3,0,3,0,0,0,0,0,0.0,0,3,0,3,30,,0,,30,,0,3,,0,0,0,0,0,0,0.0,0,3,0,3,8,0,0,0,0,0,0.0,0,3,0,3,83,83.4,81.1,84.8,83.2,-0.1,0,3,0,3,+0.6,2,3,+0.2,2,3
610076,4870,MOOS,ES Network - Fulton,Probation,Level 2,50.0%,21,42,47.8,39.1,42.4,43,30.3,40.8,+0.5,1,3,1,3,51.3,45.5,57.2,48.4,48.4,+0.9,3,3,1,3,63.2,65.5,68.3,47.3,64.4,+2.8,1,3,1,3,6.7,3.7,7.3,4.3,5.2,+1.6,1,3,1,3,8,12.5,4.9,9.7,8,8.7,+5.0,2,3,2,3,93.5,94.4,93.2,93.6,94,-0.2,2,3,0,3,0.0,2,3,+1.8,3,3
610107,5220,OTIS,ES Network - Fulton,Probation,Level 3,33.3%,14,42,49.2,47.1,49.8,46.4,42.4,48.5,+0.9,2,3,1,3,45.3,48.4,49.5,40.7,46.9,-0.9,3,3,0,3,70.3,75,80.5,78.8,72.7,-7.8,2,3,0,3,4.9,6.9,6.5,5.2,5.9,-1.3,1,3,0,3,8,3.3,6.5,5.2,5.6,4.9,-2.5,1,3,0,3,94,95.5,95.5,94.9,94.8,-1.3,2,3,0,3,-0.8,1,3,-0.8,1,3
610229,6460,PRITZKER,ES Network - Fulton,Not on Probation,Level 1,76.2%,32,42,73.1,71.6,67.3,69.4,61.6,69.5,+5.5,3,3,2,3,70.7,63,65.3,60.1,66.9,+7.9,3,3,3,3,85.4,88.3,84.3,85.9,86.9,-0.8,3,3,0,3,30.2,25.9,22.5,18.9,28.1,+7.8,3,3,3,3,8,17.9,11.3,13.7,9.7,14.6,+6.3,3,3,3,3,94.4,95.3,94.8,95.1,94.9,-0.7,2,3,0,3,+0.4,2,3,+0.8,2,3
610342,7790,SABIN,ES Network - Fulton,Not on Probation,Level 2,61.9%,26,42,56.7,46.6,45,48.1,45.1,45.8,+0.5,2,3,1,3,59.8,50.7,46.1,53.1,55.3,+9.8,3,3,3,3,76,71.3,61.9,80.2,73.7,+4.9,2,3,2,3,8.4,7.5,5.1,6.9,8,+1.9,2,3,1,3,8,10.7,4.7,7.8,14.7,7.7,+1.6,2,3,1,3,94.8,95.4,94.9,95.1,95.1,-0.3,3,3,0,3,0.0,2,3,+0.6,2,3
610177,5940,SKINNER,ES Network - Fulton,Not on Probation,Level 1,100.0%,42,42,96.5,96.5,98.2,95.8,97,97.4,-0.5,3,3,3,3,95.8,97.2,95.8,94.3,96.5,0.0,3,3,3,3,98.4,97.2,98.5,100,97.8,-0.2,3,3,3,3,64.5,57.9,50.6,48,61.2,+12.3,3,3,3,3,8,48.2,44.9,44.9,23.9,46.6,+10.3,3,3,3,3,96.7,96.9,97.1,97.2,96.8,-0.4,3,3,3,3,+1.0,3,3,+1.7,3,3
610180,5970,SMYTH,ES Network - Fulton,Probation,Level 3,35.7%,15,42,33.2,24.8,21.1,19.9,15.2,23,+6.1,0,3,3,3,33.7,35,27.5,15.2,34.4,+7.8,2,3,3,3,56.7,39.3,47.5,40.1,48,+14.4,0,3,3,3,2.1,1.8,0.4,0.3,2,+1.3,1,3,1,3,8,0,1,1.4,0,0.5,-0.8,0,3,0,3,92.3,93.3,92.6,93.1,92.8,-0.7,1,3,0,3,-1.5,0,3,-0.9,1,3
610548,8678,STEM ES,ES Network - Fulton,Not on Probation,Not Enough Data,91.7%,22,24,86.9,82.6,80,,,81.3,,3,3,,0,83.7,78,,,80.9,,3,3,,0,100,,,,100,,3,3,,0,41.1,40,,,40.6,,3,3,,0,4,41,,,,41,,3,3,,0,96.8,96.9,,,96.9,,3,3,,0,+0.4,2,3,+0.5,2,3
610405,6340,SUDER,ES Network - Fulton,Not on Probation,Level 2,66.7%,26,39,68.5,61.9,69.3,67.6,57.5,65.6,-2.9,3,3,0,3,66.8,66.7,73.1,68.5,66.8,-2.6,3,3,3,3,86.9,97.2,96.3,86.4,92.1,-6.4,3,3,0,3,12.7,13.1,19.3,16.3,12.9,-3.5,3,3,0,3,7,14.6,,,,14.6,,3,3,,0,96.3,96.4,96.6,96.5,96.4,-0.2,3,3,3,3,-0.4,1,3,-0.4,1,3
610197,6140,TALCOTT,ES Network - Fulton,Not on Probation,Level 2,57.1%,24,42,59.4,53.6,58.5,58.4,54.1,56.1,-3.4,2,3,0,3,59.6,55.9,65.5,58.4,57.8,-0.3,3,3,0,3,76.6,79.5,86,86.9,78.1,-7.5,2,3,0,3,10.1,6.9,10.1,9.9,8.5,+1.1,2,3,1,3,8,11.2,4,10,4.2,7.6,+5.1,2,3,2,3,95.5,95.6,96.1,96.1,95.6,-0.4,3,3,3,3,+0.5,2,3,+0.4,2,3
609797,2250,BEIDLER,ES Network - Garfield-Humboldt,Not on Probation,Level 2,52.4%,22,42,47.8,35.5,31.5,34.9,26.1,33.5,+4.7,1,3,2,3,49.5,36.5,44.9,29,43,+12.7,2,3,3,3,84.8,69,70.7,65.8,76.9,+16.3,2,3,3,3,5.6,3.1,2.6,2.4,4.4,+2.9,1,3,1,3,8,2.9,1.1,0,4.6,2,+1.0,1,3,1,3,93.8,95.7,95.5,95.2,94.8,-1.7,2,3,0,3,-0.7,1,3,+0.7,2,3
609835,2610,CAMERON,ES Network - Garfield-Humboldt,Not on Probation,Level 2,66.7%,28,42,49.6,41.2,34.8,30.9,26.3,38,+10.5,1,3,3,3,51.2,43.1,32.2,33.1,47.2,+15.1,3,3,3,3,68.4,58.2,63.4,47.2,63.3,+12.1,1,3,3,3,8.1,5.5,2.9,3,6.8,+4.3,2,3,2,3,8,2.9,0.8,2,1.9,1.9,+1.3,1,3,1,3,94.1,94.5,92.7,92.8,94.3,+0.8,2,3,2,3,+0.4,2,3,+0.3,2,3
610251,6730,CATHER,ES Network - Garfield-Humboldt,Not on Probation,Level 2,69.0%,29,42,63.2,51.9,46.6,53.5,37.7,49.3,+6.0,2,3,3,3,65.6,55.4,57,39.1,60.5,+15.1,3,3,3,3,86,95.7,89.2,78,90.9,-1.6,3,3,0,3,8.8,6.7,15,5.7,7.8,-0.3,2,3,0,3,8,8.3,2.4,2.3,6.3,5.4,+4.6,1,3,2,3,95.5,96.8,94.9,94.2,96.2,+0.2,3,3,3,3,+0.6,2,3,+0.3,2,3
609907,3240,ERICSON,ES Network - Garfield-Humboldt,Probation,Level 2,64.3%,27,42,51.2,40.9,30.7,40.1,38.3,35.8,+4.5,1,3,2,3,53.3,39.5,45.3,28.6,46.4,+15.5,3,3,3,3,75,67.7,72.2,73.3,71.4,+3.9,2,3,2,3,6.2,2.6,1.7,1.5,4.4,+4.3,1,3,2,3,8,9.8,2.1,2.1,1.3,6,+8.0,1,3,3,3,94.9,95.8,94.8,95,95.4,-0.3,3,3,0,3,-0.3,1,3,+1.5,3,3
610055,4640,FARADAY,ES Network - Garfield-Humboldt,Not on Probation,Level 1,78.6%,33,42,63,49.6,24.5,24.8,31.3,37.1,+22.7,1,3,3,3,68.9,59.7,44.9,40.7,64.3,+20.5,3,3,3,3,84.8,78.6,56.5,36.4,81.7,+27.6,3,3,3,3,14.6,7,5.8,3.7,10.8,+9.1,2,3,3,3,8,12.1,8,5.6,10.7,10.1,+4.0,2,3,2,3,94.1,94.6,93.4,94.3,94.4,0.0,2,3,0,3,+1.7,3,3,+2.4,3,3
609954,3660,GREGORY,ES Network - Garfield-Humboldt,Not on Probation,Level 1,92.9%,39,42,69.9,63.6,58.3,54.7,48.8,61,+9.7,3,3,3,3,70.7,62,57.6,46.8,66.4,+15.2,3,3,3,3,87.1,93.1,83.6,73.6,90.1,+3.7,3,3,2,3,20.7,20.4,12.5,7.8,20.6,+7.1,3,3,3,3,8,17.2,5.8,5.2,7.4,11.5,+11.1,2,3,3,3,95.3,95.3,95.2,95.2,95.3,+0.1,3,3,3,3,+1.7,3,3,+0.7,2,3
609985,3910,HEFFERAN,ES Network - Garfield-Humboldt,Not on Probation,Level 2,69.0%,29,42,65,58,52.5,56.4,59.5,55.3,+1.9,2,3,1,3,63.4,57.5,54.7,51.2,60.5,+8.9,3,3,3,3,89.4,78.4,79.4,69.6,83.9,+13.6,3,3,3,3,13.9,8.4,9.8,9,11.2,+4.8,2,3,2,3,8,3.7,16.7,16.7,14.8,10.2,-12.4,2,3,0,3,93.4,94.2,93.8,94.3,93.8,-0.7,2,3,0,3,+2.0,3,3,+1.8,3,3
610271,6920,JENSEN,ES Network - Garfield-Humboldt,Probation,Level 3,47.6%,20,42,54.9,49.5,51.1,42.1,38.9,50.3,+5.5,2,3,2,3,57.1,64,47.8,28.3,60.6,+10.4,3,3,3,3,64.4,82.7,84.2,54.9,73.6,-9.5,2,3,0,3,7.4,10.4,5.3,2.7,8.9,+1.3,2,3,1,3,8,5.6,10.9,0,3.9,8.3,+0.7,2,3,1,3,92.8,93.9,93.1,93.1,93.4,-0.6,2,3,0,3,-1.3,0,3,-1.1,0,3
609925,3410,KELLMAN,ES Network - Garfield-Humboldt,Not on Probation,Level 2,50.0%,21,42,51.2,46,63.3,45.3,48.3,54.7,-6.3,2,3,0,3,49.1,48.5,39.2,38.5,48.8,+7.0,3,3,3,3,74.5,80,85.7,83.3,77.3,-8.5,2,3,0,3,6.9,7.1,3.6,4.1,7,+2.0,2,3,1,3,8,3.4,8,0,7.4,5.7,-1.7,1,3,0,3,95.7,96.7,95.3,95.8,96.2,-0.2,3,3,3,3,-1.7,0,3,-0.5,1,3
610044,4540,LOWELL,ES Network - Garfield-Humboldt,Not on Probation,Level 1,78.6%,33,42,59.4,50.7,52.9,41,32.8,51.8,+8.5,2,3,3,3,59.6,52.1,38,31.6,55.9,+19.0,3,3,3,3,81.6,73.1,66.3,61.3,77.4,+14.7,2,3,3,3,8.2,8.1,3.6,1.6,8.2,+3.8,2,3,2,3,8,11.1,13.8,0.9,0.8,12.5,+5.9,3,3,2,3,94.4,94.9,93.3,93.4,94.7,+0.5,2,3,2,3,+0.2,2,3,+0.4,2,3
610293,7190,MELODY,ES Network - Garfield-Humboldt,Not on Probation,Level 2,59.5%,25,42,44.2,37.9,34.1,29.7,20.1,36,+9.9,1,3,3,3,38.6,32.2,24.1,24.6,35.4,+11.6,2,3,3,3,81.6,61.7,63.8,50.7,71.7,+22.9,2,3,3,3,3.9,3,1.8,0.6,3.5,+2.1,1,3,1,3,8,7.7,4.1,1.6,1.6,5.9,+5.3,1,3,2,3,93.1,94,92.2,93.8,93.6,-0.2,2,3,0,3,+0.6,2,3,+0.2,2,3
610098,5110,NOBEL,ES Network - Garfield-Humboldt,Not on Probation,Level 1,73.8%,31,42,53,43.7,41,34.4,31.1,42.4,+8.2,1,3,3,3,53.4,47.9,38.9,36.1,50.7,+12.4,3,3,3,3,76.7,66.7,64.7,65.2,71.7,+11.2,2,3,3,3,9.1,4.7,3.6,3.1,6.9,+5.3,2,3,2,3,8,9.3,7,8.8,1.9,8.2,+3.4,2,3,2,3,94.6,95.1,94.8,95.4,94.9,-0.5,2,3,0,3,+1.5,3,3,+1.2,3,3
610192,6080,STOWE,ES Network - Garfield-Humboldt,Not on Probation,Level 2,57.1%,24,42,41.5,34.4,29.5,24.1,27.4,32,+7.4,1,3,3,3,42.7,37.1,19.6,21.4,39.9,+16.7,2,3,3,3,61.6,61.4,64.1,48.1,61.5,+3.7,1,3,2,3,4.3,2.7,1.4,2.1,3.5,+2.2,1,3,1,3,8,5.6,3.4,0,5.9,4.5,+2.5,1,3,1,3,94.6,94.9,93.9,94.5,94.8,+0.2,2,3,1,3,+0.3,2,3,+1.6,3,3
610194,6110,SUMNER,ES Network - Garfield-Humboldt,Not on Probation,Level 1,76.2%,32,42,56.1,49.3,42.9,40.6,36.9,46.1,+9.2,2,3,3,3,53.7,49.6,38.4,42.7,51.7,+10.1,3,3,3,3,85.3,77.2,72.4,78.9,81.3,+9.1,3,3,3,3,8.5,5.6,4,5.2,7.1,+3.6,2,3,2,3,8,1.4,4.2,6.5,8.3,2.8,-4.9,1,3,0,3,95,94.9,93.9,94,95,+0.7,3,3,3,3,+0.7,2,3,+0.4,2,3
610202,6210,TILTON,ES Network - Garfield-Humboldt,Probation,Level 3,45.2%,19,42,34,28.7,23.6,17.5,25.1,26.2,+6.6,1,3,3,3,31.2,36.1,24.8,27.4,33.7,+1.8,2,3,1,3,63.8,59.7,54.4,58.6,61.8,+6.2,1,3,3,3,3.6,2,1.9,2.8,2.8,+1.4,1,3,1,3,8,0,3.4,5.4,2.6,1.7,-3.8,1,3,0,3,92,94.2,91.5,93.2,93.1,-1.0,2,3,0,3,+0.2,2,3,-0.3,1,3
610133,5470,"WARD, L",ES Network - Garfield-Humboldt,Not on Probation,Level 1,71.4%,30,42,61.8,51.1,50.2,36.4,66.7,50.7,0.0,2,3,0,3,69.8,55.8,38.5,67.6,62.8,+15.8,3,3,3,3,71,87.9,53.2,91.6,79.5,-6.6,2,3,0,3,12.1,9.1,3.3,12.6,10.6,+3.8,2,3,2,3,8,30.8,9.4,4.1,10.1,20.1,+22.9,3,3,3,3,95.9,94.3,93,94.4,95.1,+2.0,3,3,3,3,-0.1,1,3,+3.3,3,3
610221,6380,WEBSTER,ES Network - Garfield-Humboldt,Not on Probation,Level 1,78.6%,33,42,71.7,61.9,47.9,57.6,47,54.9,+11.1,2,3,3,3,73.5,53.7,59,38.1,63.6,+23.2,3,3,3,3,95.2,78,80.3,51.8,86.6,+25.2,3,3,3,3,17.5,8.2,6.6,3.6,12.9,+11.4,3,3,3,3,8,3.7,1.5,1.3,7,2.6,+0.4,1,3,1,3,94.1,94.9,94.8,94.1,94.5,-0.5,2,3,0,3,+2.1,3,3,+3.6,3,3
610100,5140,WEST PARK,ES Network - Garfield-Humboldt,Not on Probation,Level 2,57.1%,24,42,54.2,41.2,35.5,35.7,26.7,38.4,+8.6,1,3,3,3,60.8,52.2,35.1,30.1,56.5,+21.7,3,3,3,3,71.2,68.2,65.3,58.9,69.7,+7.1,1,3,3,3,7.6,4.1,2.8,1.9,5.9,+4.7,1,3,2,3,8,5,5.4,2.4,1.4,5.2,+1.9,1,3,1,3,93.9,94.3,93.8,94,94.1,-0.1,2,3,0,3,-0.2,1,3,+0.4,2,3
609772,2020,ADDAMS,ES Network - Lake Calumet,Not on Probation,Level 1,76.2%,32,42,66.5,60.9,57.2,53.4,56.2,59.1,+5.3,3,3,2,3,68.1,60,49.7,47.8,64.1,+15.6,3,3,3,3,79.2,78,81.2,67.3,78.6,+3.7,2,3,2,3,11.5,9.7,8.9,8.2,10.6,+2.6,2,3,1,3,8,9,17.6,11.8,10.5,13.3,-4.3,3,3,0,3,95.7,95.9,96.2,96.8,95.8,-0.6,3,3,3,3,+0.5,2,3,+1.2,3,3
609848,2710,ALDRIDGE,ES Network - Lake Calumet,Probation,Level 3,14.3%,6,42,23.8,25.1,24.7,29,24.7,24.9,-1.0,1,3,0,3,18.1,19.2,24.6,20.5,18.7,-3.3,1,3,0,3,39.6,52,57.6,54.2,45.8,-15.0,0,3,0,3,1.3,0.9,2.3,1.2,1.1,-0.2,0,3,0,3,8,1.2,0,2.5,0,0.6,+0.4,0,3,1,3,93.3,92.2,93,93.7,92.8,+0.3,1,3,1,3,-0.9,1,3,-1.6,0,3
609811,2390,BRIGHT,ES Network - Lake Calumet,Probation,Level 3,33.3%,14,42,34.5,29.3,31.5,30.9,34.3,30.4,-2.9,1,3,0,3,26.9,24.1,33.5,15.9,25.5,+2.4,1,3,1,3,65.2,50,61.1,60,57.6,+8.2,1,3,3,3,3.5,2.6,1.8,1.2,3.1,+1.6,1,3,1,3,8,1.9,1.5,1.7,3.2,1.7,-0.2,1,3,0,3,91.6,93.1,92.3,94.2,92.4,-1.6,1,3,0,3,-0.1,1,3,+0.3,2,3
610091,5040,"BROWN, R",ES Network - Lake Calumet,Not on Probation,Level 1,76.2%,32,42,52.5,56,47.2,47.2,34.8,51.6,+12.9,2,3,3,3,41.4,36.6,36.9,30.3,39,+6.8,2,3,3,3,75.4,79.7,79.7,47.5,77.6,+6.4,2,3,3,3,8.9,7.9,4.6,4.1,8.4,+3.4,2,3,2,3,8,11.4,9.3,1.9,7.1,10.4,+5.3,2,3,2,3,95,94.6,94,95.3,94.8,+0.4,2,3,3,3,+1.2,3,3,-0.4,1,3
609821,2480,BURNHAM,ES Network - Lake Calumet,Not on Probation,Level 2,66.7%,28,42,63.2,60.9,50.3,59.5,64.9,55.6,+2.7,2,3,1,3,62.1,54.3,63,61.1,58.2,+2.6,3,3,1,3,74.1,80,89.9,81.7,77.1,-9.8,2,3,0,3,11.9,8.6,12.3,7.9,10.3,+2.3,2,3,1,3,8,12.5,10.3,10.4,4.2,11.4,+4.2,2,3,2,3,95.2,95.4,95.6,96,95.3,-0.5,3,3,3,3,+1.6,3,3,+1.8,3,3
609845,2690,"CARVER , G",ES Network - Lake Calumet,Probation,Level 3,19.0%,8,42,31.7,33.2,27.7,32.2,30.2,30.5,+3.2,1,3,2,3,25.5,25.2,29.1,28.6,25.4,-2.1,1,3,0,3,46.2,48.1,55.4,47.4,47.2,-4.1,0,3,0,3,1.5,1.2,1.2,2.3,1.4,-0.1,0,3,0,3,8,0,1,1.9,2.6,0.5,-1.8,0,3,0,3,90.5,92.4,90.9,92.2,91.5,-1.3,1,3,0,3,0.0,2,3,-0.7,1,3
609856,2790,CLAY,ES Network - Lake Calumet,Probation,Level 3,42.9%,18,42,43.5,42.3,47,48,47.7,44.7,-5.3,2,3,0,3,42.6,43.6,45.3,41.1,43.1,-0.7,2,3,0,3,50,64.3,75.4,65.5,57.2,-18.4,1,3,0,3,4.7,4.3,5.7,4.5,4.5,-0.1,1,3,0,3,8,8.5,3.6,1.7,7.5,6.1,+4.2,1,3,2,3,95.3,95.7,95.3,94.9,95.5,0.0,3,3,3,3,+0.1,2,3,-0.3,1,3
610199,6170,COLEMON,ES Network - Lake Calumet,Not on Probation,Level 1,81.0%,34,42,56.2,56.6,52.9,47.3,50.6,54.8,+6.3,2,3,3,3,47.8,44.4,41.7,37,46.1,+6.8,3,3,3,3,80.8,82.4,67.3,69.1,81.6,+7.9,3,3,3,3,7,6.4,5.6,3.9,6.7,+1.7,2,3,1,3,8,13.5,4.8,0,9.6,9.2,+8.7,2,3,3,3,95.6,96.5,96,95.5,96.1,-0.4,3,3,3,3,+0.6,2,3,-0.7,1,3
